사용일,호선명,지하철역,유임승차인원,무임승차인원,유임하차인원,무임하차인원
201601,경원선,석계,260973,57845,289214,62336
201601,경원선,광운대,216389,49444,195734,48587
201601,경원선,월계,98657,46668,88030,45327
201601,경원선,녹천,114376,34020,90013,31578
201601,경원선,의정부,544669,116195,575740,116338
201601,경의선,서울역,75608,9509,79566,10602
201601,경의선,신촌,19655,2960,25773,3431
201601,경의선,공덕,42524,8182,46687,8707
201601,경의선,서강대,52170,8241,51405,7321
201601,경의선,홍대입구,36116,3652,60116,4708
201601,경의선,가좌,77943,36325,71977,37614
201601,경의선,디지털미디어시티,52936,8525,48151,8784
201601,경의선,수색,46645,15507,49962,16330
201601,경의선,화전,38949,7058,36408,6934
201601,경의선,강매,54928,13118,46530,12623
201601,경의선,행신,174648,30406,166400,30132
201601,경의선,능곡,81501,25495,75357,24807
201601,경의선,곡산,10694,3863,10468,3632
201601,경의선,백마,156789,27922,143968,27832
201601,경의선,풍산,104382,24459,97349,24658
201601,경의선,일산,210398,50214,202278,50514
201601,경의선,탄현,184028,32567,176104,32131
201601,경의선,야당,54494,13753,51493,13511
201601,경의선,운정,109514,25831,99705,24866
201601,경의선,금릉,112922,21353,109324,21123
201601,경의선,금촌,162211,37891,156640,38404
201601,경의선,월롱,47455,6488,53240,7286
201601,경의선,파주,27194,5976,19122,4781
201601,경의선,문산,138727,38183,135707,38073
201601,경인선,개봉,509697,138640,513380,143827
201601,경인선,오류동,279900,79371,258112,77766
201601,경인선,온수,155198,39102,150020,38728
201601,경인선,도원,65818,32640,65165,33244
201601,경인선,간석,154312,41738,146733,41271
201601,경인선,부개,248470,57039,231876,55646
201601,경인선,소사,293223,78635,288226,78159
201601,경인선,구일,129041,25395,127160,25260
201601,경인선,인천,74939,25598,77865,25968
201601,경인선,동인천,475991,114413,438845,108964
201601,경인선,제물포,159386,40129,148256,39430
201601,경인선,도화,73663,30157,65298,29415
201601,경인선,주안,718213,115162,711942,115034
201601,경인선,동암,607573,124950,587971,126417
201601,경인선,백운,200280,56316,197306,56902
201601,경인선,부평,1031628,132506,1153019,136191
201601,경인선,송내,860817,105061,833319,102953
201601,경인선,부천,1040328,191322,1026596,191061
201601,경인선,역곡,715490,123143,688315,124414
201601,경인선,중동,237744,59415,220269,59255
201601,경춘선,춘천,39546,15034,35959,12462
201601,경춘선,김유정,9771,2349,11490,2373
201601,경춘선,남춘천,62369,20269,65385,21208
201601,경춘선,강촌,16918,3046,14512,2931
201601,경춘선,백양리,11486,791,10934,851
201601,경춘선,굴봉산,5545,1094,6194,1141
201601,경춘선,가평,51944,9958,56319,9540
201601,경춘선,상천,6935,3031,5977,2718
201601,경춘선,청평,56436,12229,50920,12043
201601,경춘선,대성리,19969,3588,19779,3219
201601,경춘선,마석,67067,25497,71123,25723
201601,경춘선,천마산,21449,11001,19559,11014
201601,경춘선,평내호평,121215,35238,117997,33617
201601,경춘선,금곡,26519,12714,25486,12280
201601,경춘선,사릉,78848,15323,73862,15481
201601,경춘선,퇴계원,74196,20447,65764,19802
201601,경춘선,별내,49127,13154,47327,12632
201601,경춘선,갈매,6819,3379,6924,3194
201601,경춘선,신내,11599,5624,12913,5314
201601,공항철도 1호선,서울역,266601,28637,226285,24589
201601,공항철도 1호선,공덕,35688,5910,42692,6008
201601,공항철도 1호선,인천국제공항,362487,31706,342267,30172
201601,공항철도 1호선,공항화물청사,64998,7528,69061,7086
201601,공항철도 1호선,운서,143789,26241,147035,26519
201601,공항철도 1호선,청라국제도시,128689,7684,121728,7999
201601,공항철도 1호선,검암,449471,39209,415976,38071
201601,공항철도 1호선,계양,279493,26460,255597,24703
201601,공항철도 1호선,김포공항,258953,16072,168146,11798
201601,공항철도 1호선,홍대입구,212612,15649,208803,14217
201601,공항철도 1호선,디지털미디어시티,296825,18814,255476,17278
201601,과천선,정부과천청사,300759,59216,297158,57066
201601,과천선,과천,124991,32091,106562,31208
201601,과천선,대공원,86508,31374,91761,33356
201601,과천선,경마공원,195669,66438,199444,66911
201601,과천선,선바위,226074,27600,192994,26324
201601,과천선,평촌,388327,55846,380599,56548
201601,과천선,인덕원,618817,93188,614858,95614
201601,과천선,범계,822978,100183,822782,99354
201601,분당선,선릉,234706,25148,485838,42156
201601,분당선,매교,58402,16428,56626,16627
201601,분당선,도곡,151593,33655,156278,34657
201601,분당선,구룡,39424,17018,37457,17595
201601,분당선,개포동,86887,19265,88291,19970
201601,분당선,대모산입구,87866,27230,79556,26654
201601,분당선,수서,199895,43485,206437,45592
201601,분당선,복정,5,0,0,0
201601,분당선,수원,257374,23855,167476,14068
201601,분당선,서울숲,143206,18714,138151,18082
201601,분당선,압구정로데오,403115,35828,457665,34295
201601,분당선,강남구청,221065,33541,259743,35408
201601,분당선,선정릉,194031,33092,216190,33730
201601,분당선,가천대,182473,21880,213433,23543
201601,분당선,태평,360668,78157,345258,82381
201601,분당선,모란,579292,144016,536153,157685
201601,분당선,야탑,696367,138568,731153,137033
201601,분당선,서현,699418,118563,719715,116752
201601,분당선,수내,341211,72889,339639,72678
201601,분당선,정자,434490,77431,472430,74707
201601,분당선,미금,532908,123694,556124,136889
201601,분당선,오리,378535,92240,309372,75954
201601,분당선,이매,117165,31745,111786,30294
201601,분당선,보정,60733,23081,45335,21271
201601,분당선,죽전,521712,119555,574553,128518
201601,분당선,구성,122860,36335,120661,37289
201601,분당선,신갈,109431,26458,103543,26115
201601,분당선,기흥,184365,27268,176161,27603
201601,분당선,상갈,124540,26832,118608,25440
201601,분당선,청명,111370,14566,101052,14333
201601,분당선,영통,227413,23687,232477,23764
201601,분당선,망포,325942,25512,300364,24564
201601,분당선,매탄권선,111762,11738,105010,11220
201601,분당선,수원시청,284556,29992,316939,29782
201601,분당선,한티,370595,58959,383985,59651
201601,수인선,달월,1589,1005,1227,436
201601,수인선,월곶,55999,9618,51698,10015
201601,수인선,소래포구,88341,30868,81000,29618
201601,수인선,인천논현,119787,23431,123935,23155
201601,수인선,송도,79527,15358,78426,15756
201601,수인선,남동인더스파크,45601,3442,50451,3471
201601,수인선,원인재,89333,18518,94027,18867
201601,수인선,연수,83854,16291,81649,16487
201601,수인선,호구포,65022,11484,67431,11544
201601,안산선,산본,447079,92121,478563,95171
201601,안산선,대야미,96753,19227,85513,18141
201601,안산선,반월,123028,25502,112509,24937
201601,안산선,상록수,523308,77121,511060,78169
201601,안산선,한대앞,228447,36873,221299,36677
201601,안산선,중앙,447536,51229,476056,49993
201601,안산선,수리산,105308,29007,78121,26953
201601,안산선,초지,98630,16133,92321,15407
201601,안산선,안산,483881,41509,444486,39226
201601,안산선,신길온천,41113,7869,37142,7741
201601,안산선,정왕,218067,21661,234508,22875
201601,안산선,오이도,197051,22502,188628,22099
201601,안산선,고잔,228880,32226,223467,31401
201601,일산선,삼송,288427,68304,271339,68256
201601,일산선,주엽,189707,87769,192527,91347
201601,일산선,정발산,217446,51460,234469,48232
201601,일산선,마두,176628,71284,186027,73543
201601,일산선,백석,249755,66034,242725,64720
201601,일산선,대곡,30155,7902,21524,6842
201601,일산선,원흥,135935,31859,114426,29319
201601,일산선,대화,360999,80477,290908,72860
201601,일산선,원당,276297,76911,258536,77047
201601,일산선,화정,457764,122124,479543,124865
201601,장항선,신창,30496,6403,30060,6286
201601,장항선,온양온천,96508,68742,96214,68926
201601,장항선,배방,21929,6175,21024,6064
201601,장항선,아산,62428,6843,56051,6311
201601,장항선,쌍용동,55417,13162,50785,12556
201601,장항선,봉명,28640,12966,27978,12629
201601,중앙선,회기,706943,120327,692060,120524
201601,중앙선,용문,41266,31109,41637,30582
201601,중앙선,상봉,125316,32435,123989,30944
201601,중앙선,망우,169250,60194,162550,61493
201601,중앙선,양원,34780,15123,35065,14920
201601,중앙선,구리,322280,75075,340076,77186
201601,중앙선,도농,203057,50685,178237,48135
201601,중앙선,양정,17061,6041,13866,5308
201601,중앙선,덕소,136261,44158,137430,44520
201601,중앙선,도심,52777,18306,41363,17595
201601,중앙선,팔당,13059,4095,12455,3717
201601,중앙선,운길산,21778,6469,19278,6187
201601,중앙선,양수,37162,13442,37211,13736
201601,중앙선,신원,3946,2287,3336,1743
201601,중앙선,국수,13811,7085,14214,7208
201601,중앙선,아신,15279,5288,15356,5256
201601,중앙선,오빈,5878,3079,5493,3021
201601,중앙선,양평,73818,27674,72894,27808
201601,중앙선,원덕,6121,4152,5775,3858
201601,중앙선,중랑,127515,46501,119620,46158
201601,1호선,서울역,1682629,208109,1440960,190846
201601,1호선,시청,661266,88127,656095,86291
201601,1호선,종각,1311062,146465,1232081,138111
201601,1호선,종로3가,813525,359714,786534,331595
201601,1호선,동묘앞,157114,124221,173613,126164
201601,1호선,동대문,334099,125120,394225,132119
201601,1호선,신설동,359584,116691,350134,111434
201601,1호선,제기동,279307,306695,274942,324019
201601,1호선,청량리(지하),548716,342495,574745,347737
201601,1호선,종로5가,583953,240818,589804,230851
201601,2호선,시청,713718,56188,686622,50724
201601,2호선,용두,44030,22014,46820,23299
201601,2호선,을지로3가,502540,86510,497182,83552
201601,2호선,을지로4가,289057,93873,286262,90004
201601,2호선,동대문역사문화공원,456406,52972,521005,57232
201601,2호선,신당,339215,102217,364692,103347
201601,2호선,상왕십리,260504,56593,243674,57040
201601,2호선,왕십리(성동구청),520542,56924,457290,49065
201601,2호선,한양대,226340,13879,252335,14880
201601,2호선,뚝섬,386445,61320,410285,62015
201601,2호선,성수,639332,92294,704107,94927
201601,2호선,건대입구,1243959,89189,1364616,94318
201601,2호선,구의,616515,101584,601538,103232
201601,2호선,강변,1338455,132910,1326372,130255
201601,2호선,잠실나루,444382,79774,420570,79627
201601,2호선,잠실,2326533,190560,2153541,178341
201601,2호선,신천,681243,106181,677612,104077
201601,2호선,종합운동장,303837,44621,335509,46751
201601,2호선,삼성,1549413,118672,1594370,112889
201601,2호선,선릉,1465441,189289,1256335,162636
201601,2호선,역삼,1253194,150766,1377059,152862
201601,2호선,강남,3104249,157889,3166743,142936
201601,2호선,교대,959260,152328,1058768,165347
201601,2호선,서초,586845,76244,596548,76018
201601,2호선,방배,502519,73344,507972,72126
201601,2호선,사당,1125104,175888,1288790,164248
201601,2호선,낙성대,811029,103179,779077,103385
201601,2호선,서울대입구,1352902,201948,1334917,194440
201601,2호선,봉천,565017,139403,519231,140435
201601,2호선,신림,1966029,234170,1923308,239206
201601,2호선,신대방,698756,116150,661125,119899
201601,2호선,구로디지털단지,1738572,152707,1746347,155660
201601,2호선,대림,822355,110322,854572,114295
201601,2호선,신도림,1701314,190617,1682435,182936
201601,2호선,문래,480939,74215,489038,73480
201601,2호선,영등포구청,533130,97499,534668,95353
201601,2호선,당산,567386,61694,630600,66699
201601,2호선,합정,915458,69464,938800,67636
201601,2호선,홍대입구,2179099,112125,2319976,109864
201601,2호선,신촌,1419109,138371,1450675,135666
201601,2호선,이대,526609,66528,548331,68142
201601,2호선,아현,225444,60391,209983,59438
201601,2호선,충정로,285895,50570,308327,50337
201601,2호선,용답,57424,15650,57564,15810
201601,2호선,신답,28757,9454,33079,10247
201601,2호선,신설동,87859,34297,82030,34874
201601,2호선,도림천,23149,5312,25214,6254
201601,2호선,양천구청,169267,41652,180053,42454
201601,2호선,신정네거리,256936,61542,259338,62310
201601,2호선,을지로입구,1434463,115093,1431920,106618
201601,3호선,지축,24013,10651,24341,11803
201601,3호선,오금,174590,22845,154974,21721
201601,3호선,연신내,977506,235266,926882,228588
201601,3호선,불광,429368,139030,467289,151291
201601,3호선,녹번,354254,74343,298024,73470
201601,3호선,홍제,440271,140864,406701,139968
201601,3호선,무악재,94627,30741,91075,33179
201601,3호선,독립문,151199,65472,155860,65175
201601,3호선,경복궁,560709,79124,595260,76487
201601,3호선,안국,641414,118929,688925,129797
201601,3호선,종로3가,183749,57437,255785,64369
201601,3호선,을지로3가,213484,57313,251336,57268
201601,3호선,충무로,36,2,0,0
201601,3호선,동대입구,273921,34737,302473,36922
201601,3호선,약수,341775,83040,327876,80827
201601,3호선,금호,181562,48772,164781,47857
201601,3호선,옥수,240267,50834,255097,51945
201601,3호선,압구정,958140,134122,1061823,133055
201601,3호선,신사,875395,71764,957452,68915
201601,3호선,잠원,129167,28548,125744,27917
201601,3호선,고속터미널,1512162,167909,1572615,165335
201601,3호선,교대,340672,60017,256659,41883
201601,3호선,남부터미널,982654,120253,1005068,120314
201601,3호선,양재,1083643,149460,1164003,149515
201601,3호선,매봉,300943,51999,290768,47502
201601,3호선,도곡,178429,26251,174704,22020
201601,3호선,대치,310243,59567,289222,56967
201601,3호선,학여울,80309,19659,82630,19147
201601,3호선,대청,254390,46389,224809,43934
201601,3호선,일원,215022,53643,222875,54693
201601,3호선,수서,275871,78154,290498,77777
201601,3호선,가락시장,204415,58837,188493,56597
201601,3호선,경찰병원,188338,35212,187919,36072
201601,3호선,구파발,415971,77848,337502,70525
201601,4호선,당고개,308370,85029,284274,84684
201601,4호선,남태령,24861,7359,19854,7016
201601,4호선,노원,614232,85498,695542,83732
201601,4호선,창동,706896,170144,770994,177991
201601,4호선,쌍문,830929,155428,696396,149652
201601,4호선,수유(강북구청),1093702,237225,1057505,237925
201601,4호선,미아,429462,125151,381709,124237
201601,4호선,미아사거리,809165,181718,784477,182999
201601,4호선,길음,645094,135823,597521,137131
201601,4호선,성신여대입구,654112,97885,604403,93740
201601,4호선,한성대입구,374998,75606,360272,74927
201601,4호선,혜화,1168049,122720,1228292,123017
201601,4호선,동대문,589666,136715,611667,128695
201601,4호선,동대문역사문화공원,594978,61940,552622,56907
201601,4호선,충무로,813107,121999,847543,123638
201601,4호선,명동,1107628,68723,1213928,71860
201601,4호선,회현,656608,169495,701991,168103
201601,4호선,서울역,303598,36831,585585,48251
201601,4호선,숙대입구,421792,56398,417905,53487
201601,4호선,삼각지,119206,29225,153972,31818
201601,4호선,신용산,348105,51176,373949,51630
201601,4호선,이촌,242380,39373,268730,42912
201601,4호선,동작,47374,16230,51183,16210
201601,4호선,총신대입구,529848,130520,597750,138343
201601,4호선,사당,869691,88953,657441,88768
201601,4호선,상계,540184,107842,475514,106302
201601,5호선,방화,175357,41234,166482,40285
201601,5호선,마천,121259,46605,121434,49331
201601,5호선,김포공항,198620,25200,172918,24878
201601,5호선,송정,235061,58101,228172,59997
201601,5호선,마곡,80378,13175,64790,12234
201601,5호선,발산,268673,51114,268406,49344
201601,5호선,우장산,388919,70631,379998,73025
201601,5호선,화곡,730417,126273,672377,123195
201601,5호선,까치산,742516,138420,700453,138661
201601,5호선,신정,368921,53621,285548,52765
201601,5호선,목동,474869,76278,504994,78944
201601,5호선,오목교,674271,76635,721257,75184
201601,5호선,양평,156958,25828,158954,26220
201601,5호선,영등포구청,75587,16108,76167,15553
201601,5호선,영등포시장,171238,72096,189986,73712
201601,5호선,신길,77481,10257,88849,10798
201601,5호선,여의도,616831,50429,683175,49010
201601,5호선,여의나루,174468,24542,190375,24153
201601,5호선,마포,376595,61944,396950,61965
201601,5호선,공덕,335925,45502,355377,42678
201601,5호선,애오개,162367,36299,164391,34463
201601,5호선,충정로,111018,15434,113173,16283
201601,5호선,서대문,413407,69023,429243,65642
201601,5호선,광화문,998043,79770,1039672,77719
201601,5호선,종로3가,301127,118028,294082,121038
201601,5호선,을지로4가,110165,39746,123505,39977
201601,5호선,동대문역사문화공원,79691,11239,94897,11919
201601,5호선,청구,93981,24895,93099,19963
201601,5호선,신금호,120471,31492,118102,35818
201601,5호선,행당,200720,44313,175763,40361
201601,5호선,왕십리(성동구청),127572,22109,157144,21810
201601,5호선,마장,141930,44393,135145,43884
201601,5호선,답십리,404315,76785,364061,74765
201601,5호선,장한평,458128,91729,457387,92646
201601,5호선,군자,286952,34625,320514,39361
201601,5호선,아차산,344977,84669,332894,78150
201601,5호선,광나루,360241,57557,317813,56074
201601,5호선,천호,513370,137370,536214,147046
201601,5호선,강동,480145,86527,400290,77621
201601,5호선,길동,173990,53409,184165,55232
201601,5호선,굽은다리,239620,56788,229633,52412
201601,5호선,명일,189439,55543,189611,56482
201601,5호선,고덕,188525,51350,188222,49661
201601,5호선,상일동,269462,57343,223330,55628
201601,5호선,둔촌동,315120,69934,314798,72761
201601,5호선,올림픽공원,155873,29353,155374,27024
201601,5호선,방이,175171,37336,179229,37470
201601,5호선,오금,92043,15384,91040,14890
201601,5호선,개롱,164513,38903,164263,39539
201601,5호선,거여,161256,45106,151450,43562
201601,5호선,개화산,144913,30667,133826,29860
201601,6호선,응암,417111,97322,404214,96936
201601,6호선,봉화산(서울의료원),226008,46451,211270,46038
201601,6호선,불광,136006,36418,130892,28833
201601,6호선,독바위,65956,18543,69167,22227
201601,6호선,연신내,16,0,0,0
201601,6호선,구산,181455,49494,125173,50246
201601,6호선,새절,299387,72910,277449,74508
201601,6호선,증산,242279,61956,225456,62102
201601,6호선,디지털미디어시티,374081,56539,413123,56803
201602,1호선,서울역,1601463,193565,1384611,177354
201602,1호선,시청,576113,78139,570064,77196
201602,1호선,종각,1162764,134729,1097789,126985
201602,1호선,종로3가,712684,330776,684801,304815
201602,1호선,동묘앞,147909,117437,164445,117607
201602,1호선,동대문,321355,115831,381420,122480
201602,1호선,신설동,327179,106767,317256,102197
201602,1호선,제기동,256958,268469,254181,283226
201602,1호선,청량리(지하),516573,311123,541212,314957
201602,1호선,종로5가,534847,225244,538179,215948
201602,2호선,시청,635298,50608,606135,45960
201602,2호선,용두,42590,19770,44425,21101
201602,2호선,을지로3가,442428,77855,436260,75210
201602,2호선,을지로4가,268782,81477,268877,77332
201602,2호선,동대문역사문화공원,423955,48533,483715,52419
201602,2호선,신당,314620,94405,337039,95657
201602,2호선,상왕십리,238436,52398,224337,52510
201602,2호선,왕십리(성동구청),486588,52239,427580,44920
201602,2호선,한양대,202664,12921,231815,14214
201602,2호선,뚝섬,358011,56690,379356,57359
201602,2호선,성수,579671,84455,637281,86738
201602,2호선,건대입구,1156979,83099,1278022,87470
201602,2호선,구의,559122,93591,544978,94725
201602,2호선,강변,1288478,126316,1290985,124525
201602,2호선,잠실나루,399910,73838,379766,74313
201602,2호선,잠실,2183204,176020,2017790,164884
201602,2호선,신천,620275,98420,620122,96779
201602,2호선,종합운동장,274321,41967,304899,44037
201602,2호선,삼성,1399594,104186,1447330,98882
201602,2호선,선릉,1299501,172566,1115287,148558
201602,2호선,역삼,1108409,132453,1225824,134500
201602,2호선,강남,2723001,140426,2772119,127187
201602,2호선,교대,863928,140920,950905,152100
201602,2호선,서초,528701,71067,526426,69385
201602,2호선,방배,452670,68888,458351,67945
201602,2호선,사당,1009851,165029,1148052,153893
201602,2호선,낙성대,735759,97332,700626,97449
201602,2호선,서울대입구,1226429,187507,1205483,181428
201602,2호선,봉천,516733,128768,472339,129658
201602,2호선,신림,1814519,218796,1773174,223223
201602,2호선,신대방,645680,108511,607762,111855
201602,2호선,구로디지털단지,1582033,142185,1578364,145082
201602,2호선,대림,758011,102133,788203,105850
201602,2호선,신도림,1568100,176086,1550787,168993
201602,2호선,문래,436468,71071,443138,70212
201602,2호선,영등포구청,484962,90778,489028,88769
201602,2호선,당산,517333,58087,577398,63027
201602,2호선,합정,842525,65295,864917,63984
201602,2호선,홍대입구,2058032,105835,2207971,103126
201602,2호선,신촌,1309035,128298,1338111,126057
201602,2호선,이대,495921,65528,519553,67087
201602,2호선,아현,209226,56553,195560,55522
201602,2호선,충정로,261261,48353,282657,48014
201602,2호선,용답,53344,14376,52880,14200
201602,2호선,신답,26504,8589,30782,9380
201602,2호선,신설동,79354,30464,73374,30388
201602,2호선,도림천,21565,5085,23811,5897
201602,2호선,양천구청,154380,39184,164251,39890
201602,2호선,신정네거리,238761,57309,239793,57900
201602,2호선,을지로입구,1307211,102571,1299946,95452
201602,3호선,지축,22574,9743,23305,10893
201602,3호선,오금,158509,21689,140359,20411
201602,3호선,연신내,916111,220504,864735,214102
201602,3호선,불광,400913,129739,437261,140830
201602,3호선,녹번,325543,70232,274007,69009
201602,3호선,홍제,410205,131727,377431,131833
201602,3호선,무악재,87526,29064,84259,31282
201602,3호선,독립문,138876,61558,142956,61677
201602,3호선,경복궁,530191,75436,566393,73482
201602,3호선,안국,585354,111286,628444,121664
201602,3호선,종로3가,170566,56871,241060,63298
201602,3호선,을지로3가,190830,53322,223218,53270
201602,3호선,충무로,27,7,0,0
201602,3호선,동대입구,241609,30611,268515,32514
201602,3호선,약수,315802,77132,302020,74925
201602,3호선,금호,168837,46107,152958,45308
201602,3호선,옥수,223290,48310,236872,49059
201602,3호선,압구정,871114,124637,965464,123962
201602,3호선,신사,798215,65211,873989,62627
201602,3호선,잠원,118343,26764,114356,26074
201602,3호선,고속터미널,1491196,156975,1585223,154957
201602,3호선,교대,306671,54789,232126,38584
201602,3호선,남부터미널,919608,114414,951578,115157
201602,3호선,양재,963014,137052,1039223,139567
201602,3호선,매봉,270395,48681,261447,44671
201602,3호선,도곡,164589,25018,161020,20964
201602,3호선,대치,281551,57892,264843,55883
201602,3호선,학여울,91169,12150,92855,12022
201602,3호선,대청,232600,43526,204214,40948
201602,3호선,일원,197685,53567,205755,54420
201602,3호선,수서,250775,72869,263279,72634
201602,3호선,가락시장,186982,55615,172051,53368
201602,3호선,경찰병원,170392,32343,169736,33207
201602,3호선,구파발,384522,74764,311838,67946
201602,4호선,당고개,292344,79929,269468,79834
201602,4호선,남태령,25359,7267,18494,6870
201602,4호선,노원,579021,79725,657411,78118
201602,4호선,창동,657959,157130,711610,163890
201602,4호선,쌍문,774649,144881,653073,139458
201602,4호선,수유(강북구청),1023069,222586,994808,222692
201602,4호선,미아,400296,116223,355755,116051
201602,4호선,미아사거리,764639,168046,741022,168622
201602,4호선,길음,602016,129375,560995,131489
201602,4호선,성신여대입구,620352,91790,575679,88259
201602,4호선,한성대입구,357253,71766,341718,70895
201602,4호선,혜화,1066564,115200,1115561,115657
201602,4호선,동대문,544008,123937,560166,116210
201602,4호선,동대문역사문화공원,557241,56179,508974,51237
201602,4호선,충무로,759046,115139,788603,117675
201602,4호선,명동,1091823,63208,1197891,65472
201602,4호선,회현,605124,159306,646648,158902
201602,4호선,서울역,282315,34247,562738,45367
201602,4호선,숙대입구,386438,53132,379902,50470
201602,4호선,삼각지,105871,26636,137169,28875
201602,4호선,신용산,327402,47446,353367,47840
201602,4호선,이촌,205865,36050,230384,39266
201602,4호선,동작,45180,15597,47665,15653
201602,4호선,총신대입구,486426,121568,548839,129117
201602,4호선,사당,785028,81759,592973,81978
201602,4호선,상계,500063,101349,442640,100259
201602,5호선,방화,163080,38968,154035,37798
201602,5호선,마천,111614,43063,111651,45760
201602,5호선,김포공항,196124,23312,171783,22998
201602,5호선,송정,216640,54703,211780,56541
201602,5호선,마곡,75925,12505,60288,11614
201602,5호선,발산,250847,47198,248952,45080
201602,5호선,우장산,358808,66461,352053,68969
201602,5호선,화곡,676600,118406,620173,114421
201602,5호선,까치산,687990,130057,647853,130803
201602,5호선,신정,340697,50413,264325,49552
201602,5호선,목동,434140,70897,459149,72613
201602,5호선,오목교,626190,71661,670751,70541
201602,5호선,양평,141818,23961,142960,24318
201602,5호선,영등포구청,69523,15287,69715,14793
201602,5호선,영등포시장,157515,64671,175550,66317
201602,5호선,신길,69351,9814,80887,10152
201602,5호선,여의도,547306,45216,609099,44427
201602,5호선,여의나루,156383,22903,170163,22740
201602,5호선,마포,338661,58208,357196,57984
201602,5호선,공덕,298063,41251,314786,38084
201602,5호선,애오개,147478,33880,148487,32175
201602,5호선,충정로,101325,13936,102113,14768
201602,5호선,서대문,377839,65503,394513,62649
201602,5호선,광화문,883635,70697,918814,68709
201602,5호선,종로3가,272829,111385,267139,115005
201602,5호선,을지로4가,101393,35132,116340,36514
201602,5호선,동대문역사문화공원,71478,9682,86486,10369
201602,5호선,청구,86937,22721,85638,18859
201602,5호선,신금호,111551,29679,109424,33771
201602,5호선,행당,183652,41255,159225,37646
201602,5호선,왕십리(성동구청),119754,20998,149009,20896
201602,5호선,마장,129413,39739,123162,39222
201602,5호선,답십리,370276,71120,332822,69327
201602,5호선,장한평,420911,86042,420966,86941
201602,5호선,군자,263556,31375,296223,35094
201602,5호선,아차산,314586,78357,300698,72501
201602,5호선,광나루,324049,54305,286213,52411
201602,5호선,천호,475053,126530,495205,134604
201602,5호선,강동,440954,79686,366010,71575
201602,5호선,길동,158680,48714,166978,50504
201602,5호선,굽은다리,219622,52424,208497,47909
201602,5호선,명일,172660,52349,172183,53093
201602,5호선,고덕,174993,50105,172730,48462
201602,5호선,상일동,242756,53542,201390,52286
201602,5호선,둔촌동,285685,64735,283830,67392
201602,5호선,올림픽공원,155399,27694,151141,24780
201602,5호선,방이,158558,34520,161639,34714
201602,5호선,오금,83913,14746,84216,14308
201602,5호선,개롱,150517,36309,149574,37049
201602,5호선,거여,149378,42499,139059,40485
201602,5호선,개화산,135139,28732,124641,27491
201602,6호선,응암,387363,91148,373138,90193
201602,6호선,봉화산(서울의료원),208178,43615,194027,43013
201602,6호선,불광,130117,33876,123799,27290
201602,6호선,독바위,61246,17184,64347,20581
201602,6호선,연신내,16,1,0,0
201602,6호선,구산,171146,46024,116372,46861
201602,6호선,새절,278160,68961,259848,70624
201602,6호선,증산,224463,58897,207831,58884
201602,6호선,디지털미디어시티,342119,52879,377162,53156
201602,6호선,월드컵경기장,126465,39878,134514,39569
201602,6호선,마포구청,296348,69686,258669,64902
201602,6호선,망원,259465,73145,277998,76854
201602,6호선,합정,319981,33062,301912,30612
201602,6호선,상수,267123,20320,318866,20966
201602,6호선,광흥창,193493,51176,186874,50329
201602,6호선,대흥,173461,37780,183548,38199
201602,6호선,공덕,400786,62671,392042,59592
201602,6호선,효창공원앞,164480,39844,157310,39002
201602,6호선,삼각지,180597,17392,143928,14172
201602,6호선,녹사평(용산구청),175061,18487,189375,18426
201602,6호선,이태원,410464,32958,458210,34923
201602,6호선,한강진,153418,11420,187857,11360
201602,6호선,버티고개,52340,12336,48902,13599
201602,6호선,약수,77560,20407,79507,18323
201602,6호선,청구,86222,16325,89033,19565
201602,6호선,신당,187659,31941,189843,30874
201602,6호선,동묘앞,195019,56762,192766,51851
201602,6호선,창신,72962,15945,58860,15441
201602,6호선,보문,194364,33442,171129,31933
201602,6호선,안암,294319,27524,297624,26802
201602,6호선,고려대,217692,31325,207417,31729
201602,6호선,월곡,266871,63722,254601,63905
201602,6호선,상월곡,134046,32315,116629,31941
201602,6호선,돌곶이,203757,54396,181883,54528
201602,6호선,석계,288538,62034,289049,62841
201602,6호선,태릉입구,111333,22734,125852,22905
201602,6호선,화랑대,287908,39074,214991,35447
201602,6호선,역촌,74466,28004,92073,27499
201602,7호선,장암,57862,6396,20006,3835
201602,7호선,도봉산,262493,53211,239514,53221
201602,7호선,수락산,319745,74005,302263,73768
201602,7호선,마들,272790,64017,245480,63129
201602,7호선,노원,506279,96679,553167,98026
201602,7호선,중계,346447,79119,306850,76517
201602,7호선,하계,467278,90906,440285,85844
201602,7호선,공릉,277609,57743,272686,58373
201602,7호선,태릉입구,186952,31095,170713,27895
201602,7호선,먹골,242897,50416,231814,50785
201602,7호선,중화,269945,51610,255267,50896
201602,7호선,상봉,418835,63546,389530,60448
201602,7호선,면목,344933,70642,327192,71122
201602,7호선,사가정,372657,79194,360909,78869
201602,7호선,용마산,145080,30934,133174,33449
201602,7호선,중곡,228918,51632,208084,52479
201602,7호선,군자,344560,66220,250821,51342
201602,7호선,어린이대공원,327548,37512,320548,36303
201602,7호선,건대입구,421014,45646,459833,41977
201602,7호선,뚝섬유원지,180289,32830,170465,32412
201602,7호선,청담,505593,64749,594722,63424
201602,7호선,강남구청,375478,42164,412622,42220
201602,7호선,학동,537627,55965,602397,53421
201602,7호선,논현,480235,44623,538846,44596
201602,7호선,반포,147815,26174,140104,25184
201602,7호선,고속터미널,581699,69255,475904,60962
