기준일,지역명,당일확진자,지역확진,해외확진,누적확진자
2021-04-27,경기,194,189,5,33863
2021-04-27,세종,2,2,0,356
2021-04-27,울산,33,33,0,1772
2021-04-27,대전,10,10,0,1695
2021-04-27,광주,12,11,1,2397
2021-04-27,인천,20,19,1,5626
2021-04-27,대구,29,27,2,9318
2021-04-27,부산,33,32,1,4977
2021-04-27,서울,257,255,2,37383
2021-04-27,합계,769,748,21,120667
2021-04-26,검역,23,0,23,3445
2021-04-26,제주,5,5,0,702
2021-04-26,경남,28,27,1,3785
2021-04-26,경북,22,20,2,4028
2021-04-26,전남,2,2,0,1041
2021-04-26,전북,5,4,1,1893
2021-04-26,충남,14,14,0,2967
2021-04-26,충북,10,9,1,2584
2021-04-26,강원,2,2,0,2656
2021-04-26,경기,195,191,4,33669
2021-04-26,세종,2,2,0,354
2021-04-26,울산,18,18,0,1739
2021-04-26,대전,8,8,0,1685
2021-04-26,광주,6,6,0,2385
2021-04-26,인천,14,14,0,5606
2021-04-26,대구,12,9,3,9289
2021-04-26,부산,30,30,0,4944
2021-04-26,서울,116,116,0,37126
2021-04-26,합계,512,477,35,119898
2021-04-25,검역,20,0,20,3420
2021-04-25,제주,1,1,0,697
2021-04-25,경남,29,29,0,3757
2021-04-25,경북,25,24,1,4006
2021-04-25,전남,0,0,0,1039
2021-04-25,전북,6,5,1,1888
2021-04-25,충남,7,7,0,2953
2021-04-25,충북,16,16,0,2574
2021-04-25,강원,12,12,0,2654
2021-04-25,경기,150,147,3,33474
2021-04-25,세종,1,1,0,352
2021-04-25,울산,13,13,0,1721
2021-04-25,대전,4,4,0,1677
2021-04-25,광주,15,15,0,2379
2021-04-25,인천,14,13,1,5592
2021-04-25,대구,7,7,0,9277
2021-04-25,부산,25,23,2,4914
2021-04-25,서울,154,152,2,37010
2021-04-25,합계,499,469,30,119386
2021-04-24,검역,30,0,30,3402
2021-04-24,제주,3,3,0,696
2021-04-24,경남,45,44,1,3728
2021-04-24,경북,24,23,1,3981
2021-04-24,전남,9,9,0,1039
2021-04-24,전북,7,7,0,1882
2021-04-24,충남,6,6,0,2946
2021-04-24,충북,15,15,0,2558
2021-04-24,강원,10,9,1,2642
2021-04-24,경기,191,187,4,33324
2021-04-24,세종,0,0,0,351
2021-04-24,울산,43,43,0,1708
2021-04-24,대전,6,6,0,1673
2021-04-24,광주,8,8,0,2364
2021-04-24,인천,15,15,0,5578
2021-04-24,대구,14,13,1,9270
2021-04-24,부산,43,43,0,4889
2021-04-24,서울,175,172,3,36856
2021-04-24,합계,644,603,41,118887
2021-04-23,검역,11,0,11,3372
2021-04-23,제주,3,3,0,693
2021-04-23,경남,52,52,0,3683
2021-04-23,경북,32,30,2,3957
2021-04-23,전남,1,1,0,1030
2021-04-23,전북,9,6,3,1875
2021-04-23,충남,14,13,1,2940
2021-04-23,충북,15,13,2,2543
2021-04-23,강원,9,9,0,2632
2021-04-23,경기,244,240,4,33133
2021-04-23,세종,1,1,0,351
2021-04-23,울산,50,50,0,1665
2021-04-23,대전,10,10,0,1667
2021-04-23,광주,15,15,0,2356
2021-04-23,인천,18,17,1,5563
2021-04-23,대구,4,4,0,9256
2021-04-23,부산,44,44,0,4846
2021-04-23,서울,253,251,2,36681
2021-04-23,합계,785,760,25,118243
2021-04-22,검역,23,0,23,3361
2021-04-22,제주,3,3,0,690
2021-04-22,경남,63,63,0,3631
2021-04-22,경북,22,22,0,3925
2021-04-22,전남,6,6,0,1029
2021-04-22,전북,9,8,1,1866
2021-04-22,충남,10,10,0,2926
2021-04-22,충북,30,29,1,2528
2021-04-22,강원,15,15,0,2623
2021-04-22,경기,298,290,8,32889
2021-04-22,세종,3,3,0,350
2021-04-22,울산,38,38,0,1615
2021-04-22,대전,2,2,0,1657
2021-04-22,광주,16,16,0,2341
2021-04-22,인천,10,10,0,5545
2021-04-22,대구,12,12,0,9252
2021-04-22,부산,33,33,0,4802
2021-04-22,서울,204,198,6,36428
2021-04-22,합계,797,758,39,117458
2021-04-21,검역,5,0,5,3338
2021-04-21,제주,4,4,0,687
2021-04-21,경남,58,58,0,3568
2021-04-21,경북,23,23,0,3903
2021-04-21,전남,8,7,1,1023
2021-04-21,전북,6,6,0,1857
2021-04-21,충남,6,4,2,2916
2021-04-21,충북,19,19,0,2498
2021-04-21,강원,24,23,1,2608
2021-04-21,경기,222,217,5,32591
2021-04-21,세종,1,1,0,347
2021-04-21,울산,32,32,0,1577
2021-04-21,대전,13,13,0,1655
2021-04-21,광주,9,9,0,2325
2021-04-21,인천,14,11,3,5535
2021-04-21,대구,24,24,0,9240
2021-04-21,부산,37,35,2,4769
2021-04-21,서울,230,229,1,36224
2021-04-21,합계,735,715,20,116661
2021-04-20,검역,13,0,13,3333
2021-04-20,제주,7,6,1,683
2021-04-20,경남,41,40,1,3510
2021-04-20,경북,16,15,1,3880
2021-04-20,전남,4,2,2,1015
2021-04-20,전북,8,8,0,1851
2021-04-20,충남,8,7,1,2910
2021-04-20,충북,20,19,1,2479
2021-04-20,강원,15,14,1,2584
2021-04-20,경기,234,225,9,32369
2021-04-20,세종,1,1,0,346
2021-04-20,울산,39,39,0,1545
2021-04-20,대전,17,17,0,1642
2021-04-20,광주,17,17,0,2316
2021-04-20,인천,15,13,2,5521
2021-04-20,대구,25,25,0,9216
2021-04-20,부산,33,33,0,4732
2021-04-20,서울,218,211,7,35994
2021-04-20,합계,731,692,39,115926
2021-04-19,검역,10,0,10,3320
2021-04-19,제주,1,1,0,676
2021-04-19,경남,29,29,0,3469
2021-04-19,경북,21,20,1,3864
2021-04-19,전남,4,4,0,1011
2021-04-19,전북,3,3,0,1843
2021-04-19,충남,16,16,0,2902
2021-04-19,충북,14,14,0,2459
2021-04-19,강원,18,18,0,2569
2021-04-19,경기,189,184,5,32135
2021-04-19,세종,1,1,0,345
2021-04-19,울산,21,21,0,1506
2021-04-19,대전,8,8,0,1625
2021-04-19,광주,4,4,0,2299
2021-04-19,인천,18,18,0,5506
2021-04-19,대구,15,12,3,9191
2021-04-19,부산,29,29,0,4699
2021-04-19,서울,148,147,1,35776
2021-04-19,합계,549,529,20,115195
2021-04-18,검역,8,0,8,3310
2021-04-18,제주,2,2,0,675
2021-04-18,경남,35,35,0,3440
2021-04-18,경북,19,17,2,3843
2021-04-18,전남,3,2,1,1007
2021-04-18,전북,16,16,0,1840
2021-04-18,충남,13,13,0,2886
2021-04-18,충북,10,9,1,2445
2021-04-18,강원,21,21,0,2551
2021-04-18,경기,146,142,4,31946
2021-04-18,세종,1,1,0,344
2021-04-18,울산,28,28,0,1485
2021-04-18,대전,21,21,0,1617
2021-04-18,광주,11,11,0,2295
2021-04-18,인천,11,10,1,5488
2021-04-18,대구,24,23,1,9176
2021-04-18,부산,26,25,1,4670
2021-04-18,서울,137,136,1,35628
2021-04-18,합계,532,512,20,114646
2021-04-17,검역,9,0,9,3302
2021-04-17,제주,1,1,0,673
2021-04-17,경남,67,67,0,3405
2021-04-17,경북,28,26,2,3824
2021-04-17,전남,2,2,0,1004
2021-04-17,전북,21,21,0,1824
2021-04-17,충남,22,19,3,2873
2021-04-17,충북,10,10,0,2435
2021-04-17,강원,19,19,0,2530
2021-04-17,경기,184,181,3,31800
2021-04-17,세종,2,2,0,343
2021-04-17,울산,21,20,1,1457
2021-04-17,대전,5,5,0,1596
2021-04-17,광주,13,12,1,2284
2021-04-17,인천,19,19,0,5477
2021-04-17,대구,13,13,0,9152
2021-04-17,부산,31,30,1,4644
2021-04-17,서울,205,202,3,35492
2021-04-17,합계,672,649,23,114115
2021-04-16,검역,7,0,7,3293
2021-04-16,제주,1,1,0,672
2021-04-16,경남,38,36,2,3338
2021-04-16,경북,29,28,1,3796
2021-04-16,전남,6,6,0,1002
2021-04-16,전북,16,15,1,1803
2021-04-16,충남,7,6,1,2851
2021-04-16,충북,12,11,1,2425
2021-04-16,강원,12,11,1,2511
2021-04-16,경기,209,204,5,31616
2021-04-16,세종,0,0,0,341
2021-04-16,울산,26,25,1,1436
2021-04-16,대전,4,4,0,1591
2021-04-16,광주,4,4,0,2271
2021-04-16,인천,23,23,0,5458
2021-04-16,대구,12,10,2,9139
2021-04-16,부산,35,33,2,4614
2021-04-16,서울,217,213,4,35287
2021-04-16,합계,658,630,28,113444
2021-04-15,검역,11,0,11,3286
2021-04-15,제주,3,3,0,671
2021-04-15,경남,44,44,0,3300
2021-04-15,경북,24,23,1,3767
2021-04-15,전남,6,6,0,996
2021-04-15,전북,15,15,0,1787
2021-04-15,충남,13,12,1,2844
2021-04-15,충북,9,9,0,2413
2021-04-15,강원,7,7,0,2499
2021-04-15,경기,221,216,5,31407
2021-04-15,세종,3,3,0,341
2021-04-15,울산,24,24,0,1410
2021-04-15,대전,6,6,0,1587
2021-04-15,광주,11,10,1,2267
2021-04-15,인천,12,11,1,5435
2021-04-15,대구,4,4,0,9127
2021-04-15,부산,44,44,0,4579
2021-04-15,서울,216,215,1,35070
2021-04-15,합계,673,652,21,112786
2021-04-14,검역,15,0,15,3275
2021-04-14,제주,3,1,2,668
2021-04-14,경남,24,22,2,3256
2021-04-14,경북,19,19,0,3743
2021-04-14,전남,11,11,0,990
2021-04-14,전북,16,15,1,1772
2021-04-14,충남,4,4,0,2831
2021-04-14,충북,20,19,1,2404
2021-04-14,강원,18,18,0,2492
2021-04-14,경기,224,222,2,31189
2021-04-14,세종,3,3,0,338
2021-04-14,울산,21,21,0,1386
2021-04-14,대전,10,10,0,1581
2021-04-14,광주,4,3,1,2256
2021-04-14,인천,17,16,1,5423
2021-04-14,대구,18,16,2,9123
2021-04-14,부산,54,54,0,4535
2021-04-14,서울,216,215,1,34854
2021-04-14,합계,698,670,28,112113
2021-04-13,검역,12,0,12,3260
2021-04-13,제주,2,1,1,665
2021-04-13,경남,27,27,0,3232
2021-04-13,경북,14,14,0,3724
2021-04-13,전남,1,1,0,979
2021-04-13,전북,11,10,1,1756
2021-04-13,충남,10,10,0,2827
2021-04-13,충북,29,29,0,2384
2021-04-13,강원,6,6,0,2474
2021-04-13,경기,238,238,0,30965
2021-04-13,세종,2,2,0,335
2021-04-13,울산,30,30,0,1365
2021-04-13,대전,11,11,0,1571
2021-04-13,광주,5,5,0,2252
2021-04-13,인천,26,26,0,5406
2021-04-13,대구,11,11,0,9105
2021-04-13,부산,49,48,1,4481
2021-04-13,서울,246,244,2,34637
2021-04-13,합계,730,713,17,111418
2021-04-12,검역,5,0,5,3248
2021-04-12,제주,0,0,0,663
2021-04-12,경남,15,15,0,3205
2021-04-12,경북,10,10,0,3710
2021-04-12,전남,6,6,0,978
2021-04-12,전북,25,25,0,1745
2021-04-12,충남,14,14,0,2817
2021-04-12,충북,8,7,1,2355
2021-04-12,강원,13,12,1,2468
2021-04-12,경기,168,163,5,30727
2021-04-12,세종,2,2,0,333
2021-04-12,울산,32,32,0,1335
2021-04-12,대전,13,13,0,1560
2021-04-12,광주,9,9,0,2247
2021-04-12,인천,16,16,0,5380
2021-04-12,대구,9,9,0,9094
2021-04-12,부산,39,39,0,4432
2021-04-12,서울,157,155,2,34390
2021-04-12,합계,541,527,14,110687
2021-04-11,검역,8,0,8,3243
2021-04-11,제주,3,3,0,663
2021-04-11,경남,17,15,2,3190
2021-04-11,경북,15,15,0,3700
2021-04-11,전남,3,3,0,972
2021-04-11,전북,24,24,0,1720
2021-04-11,충남,18,16,2,2803
2021-04-11,충북,20,17,3,2347
2021-04-11,강원,6,4,2,2455
2021-04-11,경기,176,173,3,30559
2021-04-11,세종,5,5,0,331
2021-04-11,울산,34,31,3,1303
2021-04-11,대전,17,17,0,1547
2021-04-11,광주,4,4,0,2238
2021-04-11,인천,12,12,0,5364
2021-04-11,대구,16,15,1,9085
2021-04-11,부산,47,46,1,4393
2021-04-11,서울,161,159,2,34232
2021-04-11,합계,586,559,27,110145
2021-04-10,검역,8,0,8,3235
2021-04-10,제주,7,7,0,660
2021-04-10,경남,16,15,1,3173
2021-04-10,경북,13,12,1,3685
2021-04-10,전남,6,6,0,969
2021-04-10,전북,40,40,0,1696
2021-04-10,충남,22,22,0,2785
2021-04-10,충북,10,10,0,2327
2021-04-10,강원,5,5,0,2449
2021-04-10,경기,186,182,4,30383
2021-04-10,세종,1,1,0,326
2021-04-10,울산,11,10,1,1269
2021-04-10,대전,7,7,0,1530
2021-04-10,광주,0,0,0,2234
2021-04-10,인천,17,16,1,5352
2021-04-10,대구,6,6,0,9069
2021-04-10,부산,45,44,1,4346
2021-04-10,서울,213,210,3,34070
2021-04-10,합계,613,593,20,109558
2021-04-09,검역,4,0,4,3227
2021-04-09,제주,7,7,0,653
2021-04-09,경남,46,44,2,3157
2021-04-09,경북,26,26,0,3672
2021-04-09,전남,7,7,0,963
2021-04-09,전북,23,23,0,1656
2021-04-09,충남,15,15,0,2763
2021-04-09,충북,12,10,2,2317
2021-04-09,강원,6,6,0,2444
2021-04-09,경기,202,199,3,30197
2021-04-09,세종,4,4,0,325
2021-04-09,울산,25,25,0,1258
2021-04-09,대전,13,13,0,1523
2021-04-09,광주,1,1,0,2234
2021-04-09,인천,24,24,0,5335
2021-04-09,대구,5,4,1,9063
2021-04-09,부산,56,56,0,4301
2021-04-09,서울,200,197,3,33856
2021-04-09,합계,676,661,15,108944
2021-04-08,검역,7,0,7,3223
2021-04-08,제주,2,2,0,646
2021-04-08,경남,15,15,0,3111
2021-04-08,경북,7,7,0,3646
2021-04-08,전남,11,9,2,956
2021-04-08,전북,22,22,0,1633
2021-04-08,충남,18,17,1,2748
2021-04-08,충북,7,7,0,2305
2021-04-08,강원,3,3,0,2438
2021-04-08,경기,203,197,6,29995
2021-04-08,세종,5,5,0,321
2021-04-08,울산,9,9,0,1233
2021-04-08,대전,26,26,0,1510
2021-04-08,광주,5,5,0,2233
2021-04-08,인천,45,39,6,5311
2021-04-08,대구,17,16,1,9058
2021-04-08,부산,53,50,3,4245
2021-04-08,서울,214,213,1,33655
2021-04-08,합계,670,643,27,108267
2021-04-07,검역,7,0,7,3216
2021-04-07,제주,5,5,0,644
2021-04-07,경남,11,10,1,3096
2021-04-07,경북,11,11,0,3639
2021-04-07,전남,1,1,0,945
2021-04-07,전북,24,24,0,1611
2021-04-07,충남,20,18,2,2730
2021-04-07,충북,8,8,0,2298
2021-04-07,강원,7,6,1,2435
2021-04-07,경기,230,223,7,29792
2021-04-07,세종,7,7,0,316
2021-04-07,울산,13,13,0,1224
2021-04-07,대전,25,25,0,1484
2021-04-07,광주,0,0,0,2228
2021-04-07,인천,25,23,2,5266
2021-04-07,대구,9,9,0,9040
2021-04-07,부산,52,51,1,4192
2021-04-07,서울,243,238,5,33440
2021-04-07,합계,700,674,26,107596
2021-04-06,검역,4,0,4,3209
2021-04-06,제주,3,3,0,639
2021-04-06,경남,25,25,0,3085
2021-04-06,경북,9,9,0,3628
2021-04-06,전남,7,7,0,944
2021-04-06,전북,10,10,0,1587
2021-04-06,충남,12,11,1,2710
2021-04-06,충북,17,15,2,2290
2021-04-06,강원,16,16,0,2428
2021-04-06,경기,175,173,2,29562
2021-04-06,세종,1,1,0,309
2021-04-06,울산,26,26,0,1211
2021-04-06,대전,61,61,0,1459
2021-04-06,광주,2,2,0,2228
2021-04-06,인천,48,44,4,5241
2021-04-06,대구,15,15,0,9030
2021-04-06,부산,38,38,0,4140
2021-04-06,서울,197,195,2,33196
2021-04-06,합계,668,653,15,106896
2021-04-05,검역,5,0,5,3205
2021-04-05,제주,0,0,0,636
2021-04-05,경남,7,7,0,3060
2021-04-05,경북,25,25,0,3619
2021-04-05,전남,15,15,0,937
2021-04-05,전북,29,29,0,1577
2021-04-05,충남,6,4,2,2698
2021-04-05,충북,12,10,2,2273
2021-04-05,강원,15,15,0,2412
2021-04-05,경기,107,100,7,29387
2021-04-05,세종,0,0,0,308
2021-04-05,울산,4,4,0,1185
2021-04-05,대전,22,22,0,1398
2021-04-05,광주,6,6,0,2226
2021-04-05,인천,27,27,0,5193
2021-04-05,대구,16,16,0,9014
2021-04-05,부산,34,34,0,4102
2021-04-05,서울,146,144,2,32998
2021-04-05,합계,477,459,18,106228
2021-04-04,검역,10,0,10,3200
2021-04-04,제주,2,2,0,636
2021-04-04,경남,12,11,1,3053
2021-04-04,경북,20,20,0,3594
2021-04-04,전남,5,3,2,922
2021-04-04,전북,16,16,0,1548
2021-04-04,충남,14,14,0,2692
2021-04-04,충북,7,7,0,2261
2021-04-04,강원,14,14,0,2397
2021-04-04,경기,111,108,3,29280
2021-04-04,세종,4,4,0,308
2021-04-04,울산,1,1,0,1181
2021-04-04,대전,13,13,0,1376
2021-04-04,광주,0,0,0,2220
2021-04-04,인천,22,19,3,5166
2021-04-04,대구,22,22,0,8998
2021-04-04,부산,48,46,2,4068
2021-04-04,서울,151,148,3,32851
2021-04-04,합계,472,448,24,105751
2021-04-03,검역,10,0,10,3190
2021-04-03,제주,2,2,0,634
2021-04-03,경남,14,13,1,3041
2021-04-03,경북,16,13,3,3574
2021-04-03,전남,1,1,0,917
2021-04-03,전북,24,23,1,1532
2021-04-03,충남,12,10,2,2678
2021-04-03,충북,14,14,0,2254
2021-04-03,강원,6,6,0,2383
2021-04-03,경기,150,146,4,29169
2021-04-03,세종,3,3,0,304
2021-04-03,울산,11,11,0,1180
2021-04-03,대전,29,28,1,1363
2021-04-03,광주,4,4,0,2220
2021-04-03,인천,22,19,3,5144
2021-04-03,대구,15,15,0,8976
2021-04-03,부산,61,60,1,4020
2021-04-03,서울,148,145,3,32699
2021-04-03,합계,543,514,29,105278
2021-04-02,검역,9,0,9,3180
2021-04-02,제주,1,1,0,632
2021-04-02,경남,28,28,0,3027
2021-04-02,경북,17,16,1,3558
2021-04-02,전남,1,1,0,916
2021-04-02,전북,20,20,0,1508
2021-04-02,충남,10,7,3,2666
2021-04-02,충북,11,11,0,2240
2021-04-02,강원,17,16,1,2377
2021-04-02,경기,147,143,4,29019
2021-04-02,세종,10,10,0,301
2021-04-02,울산,3,3,0,1169
2021-04-02,대전,19,19,0,1334
2021-04-02,광주,3,2,1,2216
2021-04-02,인천,21,19,2,5122
2021-04-02,대구,10,10,0,8961
2021-04-02,부산,61,61,0,3959
2021-04-02,서울,154,153,1,32550
2021-04-02,합계,543,521,22,104735
2021-04-01,검역,11,0,11,3171
2021-04-01,제주,4,4,0,631
2021-04-01,경남,18,18,0,2999
2021-04-01,경북,30,28,2,3541
2021-04-01,전남,1,1,0,915
2021-04-01,전북,15,15,0,1488
2021-04-01,충남,10,8,2,2656
2021-04-01,충북,19,19,0,2229
2021-04-01,강원,10,10,0,2360
2021-04-01,경기,160,156,4,28872
2021-04-01,세종,8,8,0,291
2021-04-01,울산,7,7,0,1166
2021-04-01,대전,19,19,0,1315
2021-04-01,광주,1,1,0,2213
2021-04-01,인천,23,22,1,5101
2021-04-01,대구,17,17,0,8951
2021-04-01,부산,38,35,3,3898
2021-04-01,서울,166,164,2,32395
2021-04-01,합계,557,532,25,104192
2021-03-31,검역,2,0,2,3160
2021-03-31,제주,2,2,0,627
2021-03-31,경남,21,21,0,2981
2021-03-31,경북,7,6,1,3511
2021-03-31,전남,1,1,0,914
2021-03-31,전북,22,22,0,1473
2021-03-31,충남,15,15,0,2646
2021-03-31,충북,20,19,1,2210
2021-03-31,강원,20,20,0,2350
2021-03-31,경기,130,125,5,28712
2021-03-31,세종,13,13,0,283
2021-03-31,울산,5,5,0,1159
2021-03-31,대전,10,10,0,1296
2021-03-31,광주,3,1,2,2212
2021-03-31,인천,20,20,0,5078
2021-03-31,대구,7,7,0,8934
2021-03-31,부산,54,53,1,3860
2021-03-31,서울,195,193,2,32229
2021-03-31,합계,551,534,14,103635
2021-03-30,검역,7,0,7,3158
2021-03-30,제주,2,2,0,625
2021-03-30,경남,22,21,1,2960
2021-03-30,경북,6,6,0,3504
2021-03-30,전남,0,0,0,913
2021-03-30,전북,20,20,0,1451
2021-03-30,충남,8,8,0,2631
2021-03-30,충북,21,21,0,2190
2021-03-30,강원,16,16,0,2330
2021-03-30,경기,111,106,5,28582
2021-03-30,세종,17,17,0,270
2021-03-30,울산,11,11,0,1154
2021-03-30,대전,7,7,0,1286
2021-03-30,광주,2,2,0,2209
2021-03-30,인천,25,25,0,5058
2021-03-30,대구,15,15,0,8927
2021-03-30,부산,58,58,0,3806
2021-03-30,서울,154,152,2,32030
2021-03-30,합계,506,491,15,103084
2021-03-29,검역,3,0,3,3151
2021-03-29,제주,0,0,0,623
2021-03-29,경남,16,15,1,2938
2021-03-29,경북,5,4,1,3498
2021-03-29,전남,0,0,0,913
2021-03-29,전북,25,25,0,1431
2021-03-29,충남,5,4,1,2623
2021-03-29,충북,28,27,1,2169
2021-03-29,강원,13,13,0,2314
2021-03-29,경기,117,112,5,28471
2021-03-29,세종,2,2,0,253
2021-03-29,울산,3,3,0,1143
2021-03-29,대전,11,11,0,1279
2021-03-29,광주,1,1,0,2207
2021-03-29,인천,18,18,0,5033
2021-03-29,대구,12,12,0,8912
2021-03-29,부산,43,42,1,3748
2021-03-29,서울,145,140,5,31872
2021-03-29,합계,447,429,18,102578
2021-03-28,검역,4,0,4,3148
2021-03-28,제주,1,0,1,623
2021-03-28,경남,20,18,2,2922
2021-03-28,경북,3,3,0,3493
2021-03-28,전남,1,0,1,913
2021-03-28,전북,8,8,0,1406
2021-03-28,충남,1,1,0,2618
2021-03-28,충북,12,11,1,2141
2021-03-28,강원,6,6,0,2301
2021-03-28,경기,131,130,1,28354
2021-03-28,세종,0,0,0,251
2021-03-28,울산,3,3,0,1140
2021-03-28,대전,2,2,0,1268
2021-03-28,광주,2,2,0,2206
2021-03-28,인천,18,18,0,5015
2021-03-28,대구,10,9,1,8900
2021-03-28,부산,53,53,0,3705
2021-03-28,서울,107,105,2,31727
2021-03-28,합계,382,369,13,102131
2021-03-27,검역,9,0,9,3144
2021-03-27,제주,0,0,0,622
2021-03-27,경남,13,13,0,2902
2021-03-27,경북,7,7,0,3490
2021-03-27,전남,1,0,1,912
2021-03-27,전북,5,5,0,1398
2021-03-27,충남,8,8,0,2617
2021-03-27,충북,16,16,0,2129
2021-03-27,강원,19,19,0,2295
2021-03-27,경기,153,150,3,28223
2021-03-27,세종,0,0,0,251
2021-03-27,울산,4,4,0,1137
2021-03-27,대전,8,6,2,1266
2021-03-27,광주,2,2,0,2204
2021-03-27,인천,33,32,1,4997
2021-03-27,대구,10,9,1,8890
2021-03-27,부산,56,56,0,3652
2021-03-27,서울,138,135,3,31620
2021-03-27,합계,482,462,20,101749
2021-03-26,검역,3,0,3,3135
2021-03-26,제주,2,2,0,622
2021-03-26,경남,19,19,0,2889
2021-03-26,경북,11,10,1,3483
2021-03-26,전남,0,0,0,911
2021-03-26,전북,5,4,1,1393
2021-03-26,충남,2,2,0,2609
2021-03-26,충북,39,38,1,2113
2021-03-26,강원,36,35,1,2276
2021-03-26,경기,145,141,4,28070
2021-03-26,세종,1,1,0,251
2021-03-26,울산,5,3,2,1133
2021-03-26,대전,10,10,0,1258
2021-03-26,광주,5,5,0,2202
2021-03-26,인천,39,39,0,4964
2021-03-26,대구,23,22,1,8880
2021-03-26,부산,33,33,0,3596
2021-03-26,서울,127,126,1,31482
2021-03-26,합계,505,490,15,101267
2021-03-25,검역,3,0,3,3132
2021-03-25,제주,3,2,1,620
2021-03-25,경남,37,37,0,2870
2021-03-25,경북,13,12,1,3472
2021-03-25,전남,2,2,0,911
2021-03-25,전북,3,3,0,1388
2021-03-25,충남,3,2,1,2607
2021-03-25,충북,13,9,4,2074
2021-03-25,강원,24,24,0,2240
2021-03-25,경기,196,187,9,27925
2021-03-25,세종,0,0,0,250
2021-03-25,울산,0,0,0,1128
2021-03-25,대전,14,13,1,1248
2021-03-25,광주,3,2,1,2197
2021-03-25,인천,29,28,1,4925
2021-03-25,대구,14,14,0,8857
2021-03-25,부산,11,11,0,3563
2021-03-25,서울,121,120,1,31355
2021-03-25,합계,489,466,23,100762
2021-03-24,검역,5,0,5,3129
2021-03-24,제주,0,0,0,617
2021-03-24,경남,30,30,0,2833
2021-03-24,경북,10,9,1,3459
2021-03-24,전남,1,1,0,909
2021-03-24,전북,5,4,1,1385
2021-03-24,충남,4,4,0,2604
2021-03-24,충북,17,17,0,2061
2021-03-24,강원,27,27,0,2216
2021-03-24,경기,147,147,0,27729
2021-03-24,세종,0,0,0,250
2021-03-24,울산,0,0,0,1128
2021-03-24,대전,3,3,0,1234
2021-03-24,광주,5,4,1,2194
2021-03-24,인천,12,11,1,4896
2021-03-24,대구,17,17,0,8843
2021-03-24,부산,20,20,0,3552
2021-03-24,서울,124,122,2,31234
2021-03-24,합계,427,416,11,100273
2021-03-23,검역,8,0,8,3124
2021-03-23,제주,0,0,0,617
2021-03-23,경남,27,27,0,2803
2021-03-23,경북,12,12,0,3449
2021-03-23,전남,0,0,0,908
2021-03-23,전북,5,4,1,1380
2021-03-23,충남,0,0,0,2600
2021-03-23,충북,6,6,0,2044
2021-03-23,강원,18,18,0,2189
2021-03-23,경기,154,150,4,27582
2021-03-23,세종,0,0,0,250
2021-03-23,울산,2,1,1,1128
2021-03-23,대전,2,2,0,1231
2021-03-23,광주,2,2,0,2189
2021-03-23,인천,21,21,0,4884
2021-03-23,대구,17,17,0,8826
2021-03-23,부산,17,16,1,3532
2021-03-23,서울,134,132,2,31107
2021-03-23,합계,425,408,17,99843
2021-03-22,검역,8,0,8,3116
2021-03-22,제주,0,0,0,617
2021-03-22,경남,29,29,0,2776
2021-03-22,경북,20,19,1,3437
2021-03-22,전남,1,1,0,908
2021-03-22,전북,7,7,0,1375
2021-03-22,충남,8,7,1,2600
2021-03-22,충북,6,6,0,2038
2021-03-22,강원,9,9,0,2171
2021-03-22,경기,124,120,4,27428
2021-03-22,세종,0,0,0,250
2021-03-22,울산,8,8,0,1126
2021-03-22,대전,4,4,0,1229
2021-03-22,광주,1,1,0,2187
2021-03-22,인천,13,12,1,4863
2021-03-22,대구,3,3,0,8809
2021-03-22,부산,8,8,0,3515
2021-03-22,서울,94,94,0,30973
2021-03-22,합계,343,328,15,99418
2021-03-21,검역,7,0,7,3108
2021-03-21,제주,1,1,0,617
2021-03-21,경남,37,37,0,2747
2021-03-21,경북,11,10,1,3417
2021-03-21,전남,2,2,0,907
2021-03-21,전북,7,7,0,1368
2021-03-21,충남,11,11,0,2592
2021-03-21,충북,5,5,0,2032
2021-03-21,강원,21,21,0,2162
2021-03-21,경기,151,143,8,27304
2021-03-21,세종,0,0,0,250
2021-03-21,울산,1,1,0,1118
2021-03-21,대전,0,0,0,1225
2021-03-21,광주,2,2,0,2186
2021-03-21,인천,10,10,0,4850
2021-03-21,대구,14,14,0,8806
2021-03-21,부산,26,24,2,3507
2021-03-21,서울,103,102,1,30873
2021-03-21,합계,409,390,19,99069
2021-03-20,검역,9,0,9,3101
2021-03-20,제주,1,1,0,616
2021-03-20,경남,54,54,0,2710
2021-03-20,경북,5,5,0,3406
2021-03-20,전남,0,0,0,905
2021-03-20,전북,11,10,1,1361
2021-03-20,충남,5,5,0,2581
2021-03-20,충북,10,10,0,2027
2021-03-20,강원,14,13,1,2141
2021-03-20,경기,157,155,2,27153
2021-03-20,세종,0,0,0,250
2021-03-20,울산,7,7,0,1117
2021-03-20,대전,1,1,0,1225
2021-03-20,광주,2,2,0,2184
2021-03-20,인천,22,20,2,4840
2021-03-20,대구,14,12,2,8792
2021-03-20,부산,19,18,1,3481
2021-03-20,서울,125,124,1,30764
2021-03-20,합계,456,437,19,98654
2021-03-19,검역,4,0,4,3092
2021-03-19,제주,1,1,0,615
2021-03-19,경남,31,31,0,2656
2021-03-19,경북,11,11,0,3401
2021-03-19,전남,0,0,0,905
2021-03-19,전북,16,14,2,1350
2021-03-19,충남,6,5,1,2576
2021-03-19,충북,8,8,0,2017
