기준일,지역명,당일확진자,지역확진,해외확진,누적확진자
20210413,부산,49,48,1,4481
20210413,서울,246,244,2,34637
20210413,합계,730,713,17,111418
20210412,검역,5,0,5,3248
20210412,제주,0,0,0,663
20210412,경남,15,15,0,3205
20210412,경북,10,10,0,3710
20210412,전남,6,6,0,978
20210412,전북,25,25,0,1745
20210412,충남,14,14,0,2817
20210412,충북,8,7,1,2355
20210412,강원,13,12,1,2468
20210412,경기,168,163,5,30727
20210412,세종,2,2,0,333
20210412,울산,32,32,0,1335
20210412,대전,13,13,0,1560
20210412,광주,9,9,0,2247
20210412,인천,16,16,0,5380
20210412,대구,9,9,0,9094
20210412,부산,39,39,0,4432
20210412,서울,157,155,2,34390
20210412,합계,541,527,14,110687
20210411,검역,8,0,8,3243
20210411,제주,3,3,0,663
20210411,경남,17,15,2,3190
20210411,경북,15,15,0,3700
20210411,전남,3,3,0,972
20210411,전북,24,24,0,1720
20210411,충남,18,16,2,2803
20210411,충북,20,17,3,2347
20210411,강원,6,4,2,2455
20210411,경기,176,173,3,30559
20210411,세종,5,5,0,331
20210411,울산,34,31,3,1303
20210411,대전,17,17,0,1547
20210411,광주,4,4,0,2238
20210411,인천,12,12,0,5364
20210411,대구,16,15,1,9085
20210411,부산,47,46,1,4393
20210411,서울,161,159,2,34232
20210411,합계,586,559,27,110145
20210410,검역,8,0,8,3235
20210410,제주,7,7,0,660
20210410,경남,16,15,1,3173
20210410,경북,13,12,1,3685
20210410,전남,6,6,0,969
20210410,전북,40,40,0,1696
20210410,충남,22,22,0,2785
20210410,충북,10,10,0,2327
20210410,강원,5,5,0,2449
20210410,경기,186,182,4,30383
20210410,세종,1,1,0,326
20210410,울산,11,10,1,1269
20210410,대전,7,7,0,1530
20210410,광주,0,0,0,2234
20210410,인천,17,16,1,5352
20210410,대구,6,6,0,9069
20210410,부산,45,44,1,4346
20210410,서울,213,210,3,34070
20210410,합계,613,593,20,109558
20210409,검역,4,0,4,3227
20210409,제주,7,7,0,653
20210409,경남,46,44,2,3157
20210409,경북,26,26,0,3672
20210409,전남,7,7,0,963
20210409,전북,23,23,0,1656
20210409,충남,15,15,0,2763
20210409,충북,12,10,2,2317
20210409,강원,6,6,0,2444
20210409,경기,202,199,3,30197
20210409,세종,4,4,0,325
20210409,울산,25,25,0,1258
20210409,대전,13,13,0,1523
20210409,광주,1,1,0,2234
20210409,인천,24,24,0,5335
20210409,대구,5,4,1,9063
20210409,부산,56,56,0,4301
20210409,서울,200,197,3,33856
20210409,합계,676,661,15,108944
20210408,검역,7,0,7,3223
20210408,제주,2,2,0,646
20210408,경남,15,15,0,3111
20210408,경북,7,7,0,3646
20210408,전남,11,9,2,956
20210408,전북,22,22,0,1633
20210408,충남,18,17,1,2748
20210408,충북,7,7,0,2305
20210408,강원,3,3,0,2438
20210408,경기,203,197,6,29995
20210408,세종,5,5,0,321
20210408,울산,9,9,0,1233
20210408,대전,26,26,0,1510
20210408,광주,5,5,0,2233
20210408,인천,45,39,6,5311
20210408,대구,17,16,1,9058
20210408,부산,53,50,3,4245
20210408,서울,214,213,1,33655
20210408,합계,670,643,27,108267
20210407,검역,7,0,7,3216
20210407,제주,5,5,0,644
20210407,경남,11,10,1,3096
20210407,경북,11,11,0,3639
20210407,전남,1,1,0,945
20210407,전북,24,24,0,1611
20210407,충남,20,18,2,2730
20210407,충북,8,8,0,2298
20210407,강원,7,6,1,2435
20210407,경기,230,223,7,29792
20210407,세종,7,7,0,316
20210407,울산,13,13,0,1224
20210407,대전,25,25,0,1484
20210407,광주,0,0,0,2228
20210407,인천,25,23,2,5266
20210407,대구,9,9,0,9040
20210407,부산,52,51,1,4192
20210407,서울,243,238,5,33440
20210407,합계,700,674,26,107596
20210406,검역,4,0,4,3209
20210406,제주,3,3,0,639
20210406,경남,25,25,0,3085
20210406,경북,9,9,0,3628
20210406,전남,7,7,0,944
20210406,전북,10,10,0,1587
20210406,충남,12,11,1,2710
20210406,충북,17,15,2,2290
20210406,강원,16,16,0,2428
20210406,경기,175,173,2,29562
20210406,세종,1,1,0,309
20210406,울산,26,26,0,1211
20210406,대전,61,61,0,1459
20210406,광주,2,2,0,2228
20210406,인천,48,44,4,5241
20210406,대구,15,15,0,9030
20210406,부산,38,38,0,4140
20210406,서울,197,195,2,33196
20210406,합계,668,653,15,106896
20210405,검역,5,0,5,3205
20210405,제주,0,0,0,636
20210405,경남,7,7,0,3060
20210405,경북,25,25,0,3619
20210405,전남,15,15,0,937
20210405,전북,29,29,0,1577
20210405,충남,6,4,2,2698
20210405,충북,12,10,2,2273
20210405,강원,15,15,0,2412
20210405,경기,107,100,7,29387
20210405,세종,0,0,0,308
20210405,울산,4,4,0,1185
20210405,대전,22,22,0,1398
20210405,광주,6,6,0,2226
20210405,인천,27,27,0,5193
20210405,대구,16,16,0,9014
20210405,부산,34,34,0,4102
20210405,서울,146,144,2,32998
20210405,합계,477,459,18,106228
20210404,검역,10,0,10,3200
20210404,제주,2,2,0,636
20210404,경남,12,11,1,3053
20210404,경북,20,20,0,3594
20210404,전남,5,3,2,922
20210404,전북,16,16,0,1548
20210404,충남,14,14,0,2692
20210404,충북,7,7,0,2261
20210404,강원,14,14,0,2397
20210404,경기,111,108,3,29280
20210404,세종,4,4,0,308
20210404,울산,1,1,0,1181
20210404,대전,13,13,0,1376
20210404,광주,0,0,0,2220
20210404,인천,22,19,3,5166
20210404,대구,22,22,0,8998
20210404,부산,48,46,2,4068
20210404,서울,151,148,3,32851
20210404,합계,472,448,24,105751
20210403,검역,10,0,10,3190
20210403,제주,2,2,0,634
20210403,경남,14,13,1,3041
20210403,경북,16,13,3,3574
20210403,전남,1,1,0,917
20210403,전북,24,23,1,1532
20210403,충남,12,10,2,2678
20210403,충북,14,14,0,2254
20210403,강원,6,6,0,2383
20210403,경기,150,146,4,29169
20210403,세종,3,3,0,304
20210403,울산,11,11,0,1180
20210403,대전,29,28,1,1363
20210403,광주,4,4,0,2220
20210403,인천,22,19,3,5144
20210403,대구,15,15,0,8976
20210403,부산,61,60,1,4020
20210403,서울,148,145,3,32699
20210403,합계,543,514,29,105278
20210402,검역,9,0,9,3180
20210402,제주,1,1,0,632
20210402,경남,28,28,0,3027
20210402,경북,17,16,1,3558
20210402,전남,1,1,0,916
20210402,전북,20,20,0,1508
20210402,충남,10,7,3,2666
20210402,충북,11,11,0,2240
20210402,강원,17,16,1,2377
20210402,경기,147,143,4,29019
20210402,세종,10,10,0,301
20210402,울산,3,3,0,1169
20210402,대전,19,19,0,1334
20210402,광주,3,2,1,2216
20210402,인천,21,19,2,5122
20210402,대구,10,10,0,8961
20210402,부산,61,61,0,3959
20210402,서울,154,153,1,32550
20210402,합계,543,521,22,104735
20210401,검역,11,0,11,3171
20210401,제주,4,4,0,631
20210401,경남,18,18,0,2999
20210401,경북,30,28,2,3541
20210401,전남,1,1,0,915
20210401,전북,15,15,0,1488
20210401,충남,10,8,2,2656
20210401,충북,19,19,0,2229
20210401,강원,10,10,0,2360
20210401,경기,160,156,4,28872
20210401,세종,8,8,0,291
20210401,울산,7,7,0,1166
20210401,대전,19,19,0,1315
20210401,광주,1,1,0,2213
20210401,인천,23,22,1,5101
20210401,대구,17,17,0,8951
20210401,부산,38,35,3,3898
20210401,서울,166,164,2,32395
20210401,합계,557,532,25,104192
20210331,검역,2,0,2,3160
20210331,제주,2,2,0,627
20210331,경남,21,21,0,2981
20210331,경북,7,6,1,3511
20210331,전남,1,1,0,914
20210331,전북,22,22,0,1473
20210331,충남,15,15,0,2646
20210331,충북,20,19,1,2210
20210331,강원,20,20,0,2350
20210331,경기,130,125,5,28712
20210331,세종,13,13,0,283
20210331,울산,5,5,0,1159
20210331,대전,10,10,0,1296
20210331,광주,3,1,2,2212
20210331,인천,20,20,0,5078
20210331,대구,7,7,0,8934
20210331,부산,54,53,1,3860
20210331,서울,195,193,2,32229
20210331,합계,551,534,14,103635
20210330,검역,7,0,7,3158
20210330,제주,2,2,0,625
20210330,경남,22,21,1,2960
20210330,경북,6,6,0,3504
20210330,전남,0,0,0,913
20210330,전북,20,20,0,1451
20210330,충남,8,8,0,2631
20210330,충북,21,21,0,2190
20210330,강원,16,16,0,2330
20210330,경기,111,106,5,28582
20210330,세종,17,17,0,270
20210330,울산,11,11,0,1154
20210330,대전,7,7,0,1286
20210330,광주,2,2,0,2209
20210330,인천,25,25,0,5058
20210330,대구,15,15,0,8927
20210330,부산,58,58,0,3806
20210330,서울,154,152,2,32030
20210330,합계,506,491,15,103084
20210329,검역,3,0,3,3151
20210329,제주,0,0,0,623
20210329,경남,16,15,1,2938
20210329,경북,5,4,1,3498
20210329,전남,0,0,0,913
20210329,전북,25,25,0,1431
20210329,충남,5,4,1,2623
20210329,충북,28,27,1,2169
20210329,강원,13,13,0,2314
20210329,경기,117,112,5,28471
20210329,세종,2,2,0,253
20210329,울산,3,3,0,1143
20210329,대전,11,11,0,1279
20210329,광주,1,1,0,2207
20210329,인천,18,18,0,5033
20210329,대구,12,12,0,8912
20210329,부산,43,42,1,3748
20210329,서울,145,140,5,31872
20210329,합계,447,429,18,102578
20210328,검역,4,0,4,3148
20210328,제주,1,0,1,623
20210328,경남,20,18,2,2922
20210328,경북,3,3,0,3493
20210328,전남,1,0,1,913
20210328,전북,8,8,0,1406
20210328,충남,1,1,0,2618
20210328,충북,12,11,1,2141
20210328,강원,6,6,0,2301
20210328,경기,131,130,1,28354
20210328,세종,0,0,0,251
20210328,울산,3,3,0,1140
20210328,대전,2,2,0,1268
20210328,광주,2,2,0,2206
20210328,인천,18,18,0,5015
20210328,대구,10,9,1,8900
20210328,부산,53,53,0,3705
20210328,서울,107,105,2,31727
20210328,합계,382,369,13,102131
20210327,검역,9,0,9,3144
20210327,제주,0,0,0,622
20210327,경남,13,13,0,2902
20210327,경북,7,7,0,3490
20210327,전남,1,0,1,912
20210327,전북,5,5,0,1398
20210327,충남,8,8,0,2617
20210327,충북,16,16,0,2129
20210327,강원,19,19,0,2295
20210327,경기,153,150,3,28223
20210327,세종,0,0,0,251
20210327,울산,4,4,0,1137
20210327,대전,8,6,2,1266
20210327,광주,2,2,0,2204
20210327,인천,33,32,1,4997
20210327,대구,10,9,1,8890
20210327,부산,56,56,0,3652
20210327,서울,138,135,3,31620
20210327,합계,482,462,20,101749
20210326,검역,3,0,3,3135
20210326,제주,2,2,0,622
20210326,경남,19,19,0,2889
20210326,경북,11,10,1,3483
20210326,전남,0,0,0,911
20210326,전북,5,4,1,1393
20210326,충남,2,2,0,2609
20210326,충북,39,38,1,2113
20210326,강원,36,35,1,2276
20210326,경기,145,141,4,28070
20210326,세종,1,1,0,251
20210326,울산,5,3,2,1133
20210326,대전,10,10,0,1258
20210326,광주,5,5,0,2202
20210326,인천,39,39,0,4964
20210326,대구,23,22,1,8880
20210326,부산,33,33,0,3596
20210326,서울,127,126,1,31482
20210326,합계,505,490,15,101267
20210325,검역,3,0,3,3132
20210325,제주,3,2,1,620
20210325,경남,37,37,0,2870
20210325,경북,13,12,1,3472
20210325,전남,2,2,0,911
20210325,전북,3,3,0,1388
20210325,충남,3,2,1,2607
20210325,충북,13,9,4,2074
20210325,강원,24,24,0,2240
20210325,경기,196,187,9,27925
20210325,세종,0,0,0,250
20210325,울산,0,0,0,1128
20210325,대전,14,13,1,1248
20210325,광주,3,2,1,2197
20210325,인천,29,28,1,4925
20210325,대구,14,14,0,8857
20210325,부산,11,11,0,3563
20210325,서울,121,120,1,31355
20210325,합계,489,466,23,100762
20210324,검역,5,0,5,3129
20210324,제주,0,0,0,617
20210324,경남,30,30,0,2833
20210324,경북,10,9,1,3459
20210324,전남,1,1,0,909
20210324,전북,5,4,1,1385
20210324,충남,4,4,0,2604
20210324,충북,17,17,0,2061
20210324,강원,27,27,0,2216
20210324,경기,147,147,0,27729
20210324,세종,0,0,0,250
20210324,울산,0,0,0,1128
20210324,대전,3,3,0,1234
20210324,광주,5,4,1,2194
20210324,인천,12,11,1,4896
20210324,대구,17,17,0,8843
20210324,부산,20,20,0,3552
20210324,서울,124,122,2,31234
20210324,합계,427,416,11,100273
20210323,검역,8,0,8,3124
20210323,제주,0,0,0,617
20210323,경남,27,27,0,2803
20210323,경북,12,12,0,3449
20210323,전남,0,0,0,908
20210323,전북,5,4,1,1380
20210323,충남,0,0,0,2600
20210323,충북,6,6,0,2044
20210323,강원,18,18,0,2189
20210323,경기,154,150,4,27582
20210323,세종,0,0,0,250
20210323,울산,2,1,1,1128
20210323,대전,2,2,0,1231
20210323,광주,2,2,0,2189
20210323,인천,21,21,0,4884
20210323,대구,17,17,0,8826
20210323,부산,17,16,1,3532
20210323,서울,134,132,2,31107
20210323,합계,425,408,17,99843
20210322,검역,8,0,8,3116
20210322,제주,0,0,0,617
20210322,경남,29,29,0,2776
20210322,경북,20,19,1,3437
20210322,전남,1,1,0,908
20210322,전북,7,7,0,1375
20210322,충남,8,7,1,2600
20210322,충북,6,6,0,2038
20210322,강원,9,9,0,2171
20210322,경기,124,120,4,27428
20210322,세종,0,0,0,250
20210322,울산,8,8,0,1126
20210322,대전,4,4,0,1229
20210322,광주,1,1,0,2187
20210322,인천,13,12,1,4863
20210322,대구,3,3,0,8809
20210322,부산,8,8,0,3515
20210322,서울,94,94,0,30973
20210322,합계,343,328,15,99418
20210321,검역,7,0,7,3108
20210321,제주,1,1,0,617
20210321,경남,37,37,0,2747
20210321,경북,11,10,1,3417
20210321,전남,2,2,0,907
20210321,전북,7,7,0,1368
20210321,충남,11,11,0,2592
20210321,충북,5,5,0,2032
20210321,강원,21,21,0,2162
20210321,경기,151,143,8,27304
20210321,세종,0,0,0,250
20210321,울산,1,1,0,1118
20210321,대전,0,0,0,1225
20210321,광주,2,2,0,2186
20210321,인천,10,10,0,4850
20210321,대구,14,14,0,8806
20210321,부산,26,24,2,3507
20210321,서울,103,102,1,30873
20210321,합계,409,390,19,99069
20210320,검역,9,0,9,3101
20210320,제주,1,1,0,616
20210320,경남,54,54,0,2710
20210320,경북,5,5,0,3406
20210320,전남,0,0,0,905
20210320,전북,11,10,1,1361
20210320,충남,5,5,0,2581
20210320,충북,10,10,0,2027
20210320,강원,14,13,1,2141
20210320,경기,157,155,2,27153
20210320,세종,0,0,0,250
20210320,울산,7,7,0,1117
20210320,대전,1,1,0,1225
20210320,광주,2,2,0,2184
20210320,인천,22,20,2,4840
20210320,대구,14,12,2,8792
20210320,부산,19,18,1,3481
20210320,서울,125,124,1,30764
20210320,합계,456,437,19,98654
20210319,검역,4,0,4,3092
20210319,제주,1,1,0,615
20210319,경남,31,31,0,2656
20210319,경북,11,11,0,3401
20210319,전남,0,0,0,905
20210319,전북,16,14,2,1350
20210319,충남,6,5,1,2576
20210319,충북,8,8,0,2017
20210319,강원,17,17,0,2127
20210319,경기,189,187,2,26996
20210319,세종,0,0,0,250
20210319,울산,3,3,0,1110
20210319,대전,8,8,0,1224
20210319,광주,1,0,1,2182
20210319,인천,12,11,1,4818
20210319,대구,16,16,0,8778
20210319,부산,9,9,0,3462
20210319,서울,115,114,1,30639
20210319,합계,447,435,12,98204
20210318,검역,7,0,7,3088
20210318,제주,0,0,0,614
20210318,경남,42,42,0,2625
20210318,경북,4,4,0,3390
20210318,전남,0,0,0,905
20210318,전북,15,15,0,1334
20210318,충남,5,3,2,2570
20210318,충북,8,6,2,2009
20210318,강원,31,30,1,2110
20210318,경기,157,153,4,26807
20210318,세종,0,0,0,250
20210318,울산,3,2,1,1107
20210318,대전,7,7,0,1216
20210318,광주,2,2,0,2181
20210318,인천,24,23,1,4806
20210318,대구,5,4,1,8762
20210318,부산,7,6,1,3453
20210318,서울,146,144,2,30524
20210318,합계,463,441,22,97751
20210317,검역,9,0,9,3081
20210317,제주,2,1,1,614
20210317,경남,35,35,0,2583
20210317,경북,5,5,0,3386
20210317,전남,0,0,0,905
20210317,전북,15,15,0,1319
20210317,충남,14,13,1,2565
20210317,충북,8,8,0,2001
20210317,강원,23,23,0,2079
20210317,경기,159,155,4,26650
20210317,세종,1,1,0,250
20210317,울산,5,5,0,1104
20210317,대전,2,2,0,1209
20210317,광주,1,0,1,2179
20210317,인천,21,20,1,4782
20210317,대구,14,13,1,8757
20210317,부산,7,7,0,3446
20210317,서울,124,124,0,30378
20210317,합계,445,427,18,97288
20210316,검역,9,0,9,3072
20210316,제주,1,1,0,612
20210316,경남,45,45,0,2548
20210316,경북,4,4,0,3381
20210316,전남,0,0,0,905
20210316,전북,21,21,0,1304
20210316,충남,6,6,0,2551
20210316,충북,12,12,0,1993
20210316,강원,10,10,0,2056
20210316,경기,186,182,4,26491
20210316,세종,3,2,1,249
20210316,울산,4,3,1,1099
20210316,대전,1,1,0,1207
20210316,광주,1,0,1,2178
20210316,인천,21,21,0,4761
20210316,대구,14,14,0,8743
20210316,부산,11,10,1,3439
20210316,서울,120,120,0,30254
20210316,합계,469,452,17,96843
20210315,검역,7,0,7,3063
20210315,제주,2,2,0,611
20210315,경남,65,64,1,2503
20210315,경북,4,4,0,3377
20210315,전남,1,1,0,905
20210315,전북,7,6,1,1283
20210315,충남,4,4,0,2545
20210315,충북,3,3,0,1981
20210315,강원,13,12,1,2046
20210315,경기,148,146,2,26305
20210315,세종,0,0,0,246
20210315,울산,3,3,0,1095
20210315,대전,1,1,0,1206
20210315,광주,2,1,1,2177
20210315,인천,14,14,0,4740
20210315,대구,3,3,0,8729
20210315,부산,7,6,1,3428
20210315,서울,79,75,4,30134
20210315,합계,363,345,18,96374
20210314,검역,7,0,7,3056
20210314,제주,3,3,0,609
20210314,경남,31,31,0,2438
20210314,경북,3,3,0,3373
20210314,전남,1,0,1,904
20210314,전북,5,4,1,1276
20210314,충남,6,5,1,2541
20210314,충북,9,9,0,1978
20210314,강원,10,10,0,2033
20210314,경기,161,161,0,26157
20210314,세종,2,2,0,246
20210314,울산,2,1,1,1092
20210314,대전,2,2,0,1205
20210314,광주,1,1,0,2175
20210314,인천,18,18,0,4726
20210314,대구,5,4,1,8726
20210314,부산,4,4,0,3421
20210314,서울,109,109,0,30055
20210314,합계,379,367,12,96011
20210313,검역,6,0,6,3049
20210313,제주,1,1,0,606
20210313,경남,53,52,1,2407
20210313,경북,9,7,2,3370
20210313,전남,2,2,0,903
20210313,전북,7,5,2,1271
20210313,충남,2,1,1,2535
20210313,충북,7,7,0,1969
20210313,강원,16,16,0,2023
20210313,경기,203,199,4,25996
20210313,세종,0,0,0,244
20210313,울산,1,1,0,1090
20210313,대전,0,0,0,1203
20210313,광주,1,1,0,2174
20210313,인천,20,19,1,4708
20210313,대구,6,4,2,8721
20210313,부산,13,13,0,3417
20210313,서울,112,108,4,29949
20210313,합계,459,436,23,95635
20210312,검역,6,0,6,3043
20210312,제주,1,1,0,605
20210312,경남,62,61,1,2354
20210312,경북,14,12,2,3361
20210312,전남,1,1,0,901
20210312,전북,2,2,0,1264
20210312,충남,9,9,0,2533
20210312,충북,16,16,0,1962
20210312,강원,18,18,0,2007
20210312,경기,164,160,4,25793
20210312,세종,0,0,0,244
20210312,울산,1,1,0,1089
20210312,대전,1,1,0,1203
20210312,광주,3,2,1,2173
20210312,인천,26,26,0,4688
20210312,대구,9,9,0,8715
20210312,부산,17,17,0,3404
20210312,서울,140,138,2,29837
20210312,합계,490,474,16,95176
20210311,검역,6,0,6,3037
20210311,제주,2,2,0,604
20210311,경남,56,56,0,2292
20210311,경북,9,9,0,3347
20210311,전남,4,4,0,900
20210311,전북,4,4,0,1262
20210311,충남,3,3,0,2524
20210311,충북,27,27,0,1946
20210311,강원,12,12,0,1989
20210311,경기,166,157,9,25629
20210311,세종,2,2,0,244
20210311,울산,5,4,1,1088
20210311,대전,0,0,0,1202
20210311,광주,2,2,0,2170
20210311,인천,31,29,2,4662
20210311,대구,4,4,0,8706
20210311,부산,15,14,1,3387
20210311,서울,140,138,2,29697
20210311,합계,488,467,21,94686
20210310,검역,10,0,10,3031
20210310,제주,2,2,0,602
20210310,경남,8,7,1,2236
20210310,경북,11,10,1,3338
20210310,전남,3,3,0,896
20210310,전북,8,7,1,1258
20210310,충남,4,4,0,2521
20210310,충북,6,6,0,1919
20210310,강원,30,30,0,1977
20210310,경기,184,178,6,25463
20210310,세종,0,0,0,242
20210310,울산,23,23,0,1083
20210310,대전,1,1,0,1202
20210310,광주,1,1,0,2168
20210310,인천,18,18,0,4631
20210310,대구,4,4,0,8702
20210310,부산,14,13,1,3372
20210310,서울,138,137,1,29557
20210310,합계,465,444,21,94198
20210309,검역,5,0,5,3021
20210309,제주,2,2,0,600
20210309,경남,7,7,0,2228
20210309,경북,4,4,0,3327
20210309,전남,3,3,0,893
20210309,전북,5,5,0,1250
20210309,충남,6,6,0,2517
20210309,충북,21,18,3,1913
20210309,강원,20,20,0,1947
20210309,경기,203,199,4,25279
20210309,세종,0,0,0,242
20210309,울산,21,21,0,1060
20210309,대전,3,3,0,1201
20210309,광주,1,1,0,2167
20210309,인천,23,23,0,4613
20210309,대구,1,1,0,8698
20210309,부산,7,7,0,3358
20210309,서울,138,132,6,29419
20210309,합계,470,452,18,93733
20210308,검역,4,0,4,3016
20210308,제주,2,2,0,598
20210308,경남,1,1,0,2221
20210308,경북,2,2,0,3323
20210308,전남,3,2,1,890
20210308,전북,8,7,1,1245
20210308,충남,15,14,1,2511
20210308,충북,21,21,0,1892
20210308,강원,13,13,0,1927
20210308,경기,188,181,7,25076
20210308,세종,0,0,0,242
20210308,울산,11,11,0,1039
20210308,대전,1,1,0,1198
20210308,광주,33,32,1,2166
20210308,인천,20,20,0,4590
20210308,대구,3,3,0,8697
20210308,부산,19,19,0,3351
20210308,서울,102,98,4,29281
20210308,합계,446,427,19,93263
20210307,검역,5,0,5,3012
20210307,제주,3,3,0,596
20210307,경남,1,0,1,2220
20210307,경북,3,2,1,3321
20210307,전남,6,6,0,887
20210307,전북,4,4,0,1237
20210307,충남,14,14,0,2496
20210307,충북,20,20,0,1871
20210307,강원,10,10,0,1914
20210307,경기,128,128,0,24888
20210307,세종,1,1,0,242
20210307,울산,3,3,0,1028
20210307,대전,0,0,0,1197
20210307,광주,15,14,1,2133
20210307,인천,15,15,0,4570
20210307,대구,6,6,0,8694
20210307,부산,12,12,0,3332
20210307,서울,100,97,3,29179
20210307,합계,346,335,11,92817
20210306,검역,5,0,5,3007
20210306,제주,4,4,0,593
20210306,경남,3,3,0,2219
20210306,경북,13,11,2,3318
20210306,전남,6,6,0,881
20210306,전북,5,5,0,1233
20210306,충남,6,6,0,2482
20210306,충북,9,8,1,1851
20210306,강원,10,10,0,1904
20210306,경기,172,169,3,24760
20210306,세종,2,2,0,241
20210306,울산,2,2,0,1025
20210306,대전,1,1,0,1197
20210306,광주,4,4,0,2118
20210306,인천,28,27,1,4555
20210306,대구,8,8,0,8688
20210306,부산,6,6,0,3320
20210306,서울,132,127,5,29079
20210306,합계,416,399,17,92471
20210305,검역,6,0,6,3002
20210305,제주,5,5,0,589
20210305,경남,5,5,0,2216
20210305,경북,13,13,0,3305
20210305,전남,3,3,0,875
20210305,전북,4,4,0,1228
20210305,충남,7,7,0,2476
20210305,충북,22,22,0,1842
20210305,강원,7,7,0,1894
20210305,경기,173,172,1,24588
20210305,세종,2,1,1,239
20210305,울산,4,4,0,1023
20210305,대전,0,0,0,1196
20210305,광주,3,1,2,2114
20210305,인천,20,19,1,4527
20210305,대구,4,3,1,8680
20210305,부산,12,12,0,3314
20210305,서울,128,126,2,28947
20210305,합계,418,404,14,92055
20210304,검역,4,0,4,2996
20210304,제주,2,2,0,584
20210304,경남,3,3,0,2211
20210304,경북,6,4,2,3292
20210304,전남,0,0,0,872
20210304,전북,3,3,0,1224
20210304,충남,9,8,1,2469
20210304,충북,19,19,0,1820
20210304,강원,4,4,0,1887
20210304,경기,173,168,5,24415
20210304,세종,1,1,0,237
20210304,울산,3,0,3,1019
20210304,대전,0,0,0,1196
20210304,광주,6,5,1,2111
20210304,인천,13,12,1,4507
20210304,대구,3,3,0,8676
20210304,부산,20,20,0,3302
20210304,서울,129,129,0,28819
20210304,합계,398,381,17,91637
20210303,검역,6,0,6,2992
20210303,제주,3,3,0,582
20210303,경남,10,9,1,2208
20210303,경북,7,5,2,3286
20210303,전남,1,1,0,872
20210303,전북,6,6,0,1221
20210303,충남,4,2,2,2460
20210303,충북,12,12,0,1801
20210303,강원,6,6,0,1883
20210303,경기,186,177,9,24242
20210303,세종,0,0,0,236
20210303,울산,0,0,0,1016
20210303,대전,3,3,0,1196
20210303,광주,6,6,0,2105
20210303,인천,18,18,0,4494
20210303,대구,20,19,1,8673
20210303,부산,18,17,1,3282
20210303,서울,118,117,1,28690
20210303,합계,424,401,23,91239
20210302,검역,2,0,2,2986
20210302,제주,4,4,0,579
20210302,경남,5,4,1,2198
20210302,경북,6,5,1,3279
20210302,전남,3,3,0,871
20210302,전북,5,5,0,1215
20210302,충남,4,4,0,2456
20210302,충북,19,19,0,1789
20210302,강원,6,6,0,1877
20210302,경기,227,218,9,24056
20210302,세종,4,4,0,236
20210302,울산,1,1,0,1016
20210302,대전,2,2,0,1193
20210302,광주,3,3,0,2099
20210302,인천,20,19,1,4476
20210302,대구,6,5,1,8653
20210302,부산,8,8,0,3264
20210302,서울,119,116,3,28572
20210302,합계,444,426,18,90815
20210301,검역,9,0,9,2984
20210301,제주,5,5,0,575
20210301,경남,5,3,2,2193
20210301,경북,7,4,3,3273
20210301,전남,7,7,0,868
20210301,전북,9,9,0,1210
20210301,충남,4,4,0,2452
20210301,충북,6,5,1,1770
20210301,강원,2,2,0,1871
20210301,경기,116,111,5,23829
20210301,세종,5,5,0,232
20210301,울산,0,0,0,1015
20210301,대전,1,1,0,1191
20210301,광주,4,4,0,2096
20210301,인천,11,10,1,4456
20210301,대구,14,12,2,8647
20210301,부산,17,17,0,3256
20210301,서울,122,120,2,28454
20210301,합계,344,319,25,90372
20210228,검역,5,0,5,2975
20210228,제주,0,0,0,570
20210228,경남,5,4,1,2188
20210228,경북,13,10,3,3266
20210228,전남,2,2,0,861
20210228,전북,10,10,0,1201
20210228,충남,4,2,2,2448
20210228,충북,8,8,0,1764
20210228,강원,5,5,0,1869
20210228,경기,159,156,4,23714
20210228,세종,1,1,0,227
20210228,울산,2,2,0,1015
20210228,대전,0,0,0,1190
20210228,광주,8,6,2,2092
20210228,인천,14,14,0,4445
20210228,대구,10,10,0,8633
20210228,부산,16,16,0,3239
20210228,서울,92,92,0,28331
20210228,합계,355,338,17,90028
20210227,검역,9,0,9,2970
20210227,제주,1,1,0,570
20210227,경남,2,2,0,2183
20210227,경북,4,3,1,3253
20210227,전남,0,0,0,859
20210227,전북,7,7,0,1191
20210227,충남,7,4,3,2444
20210227,충북,10,10,0,1756
20210227,강원,4,3,1,1864
20210227,경기,141,138,3,23553
20210227,세종,6,6,0,226
20210227,울산,5,5,0,1013
20210227,대전,1,1,0,1190
20210227,광주,14,14,0,2084
20210227,인천,13,13,0,4431
20210227,대구,6,5,1,8623
20210227,부산,5,4,1,3223
20210227,서울,120,117,3,28239
20210227,합계,355,333,22,89674
20210226,검역,3,0,3,2961
20210226,제주,1,1,0,569
20210226,경남,1,1,0,2181
20210226,경북,7,6,1,3249
20210226,전남,5,4,1,859
20210226,전북,20,20,0,1184
20210226,충남,4,4,0,2437
20210226,충북,8,8,0,1746
20210226,강원,6,5,1,1860
20210226,경기,169,166,3,23412
20210226,세종,1,1,0,220
20210226,울산,3,3,0,1008
20210226,대전,2,2,0,1189
20210226,광주,12,12,0,2070
20210226,인천,27,27,0,4418
20210226,대구,6,6,0,8617
20210226,부산,9,9,0,3218
20210226,서울,131,130,1,28119
20210226,합계,415,405,10,89317
20210225,검역,8,0,8,2958
20210225,제주,0,0,0,568
20210225,경남,6,5,1,2180
20210225,경북,6,5,1,3242
